LGA_CODE,Age_0_4_yr_P,Age_5_14_yr_P,Age_15_19_yr_P,Age_20_24_yr_P,Age_25_34_yr_P,Age_35_44_yr_P,Age_45_54_yr_P,Age_55_64_yr_P,Age_65_74_yr_P,Age_75_84_yr_P,Age_85ov_P,Age_below_15_yr,Age_15_64_yr,Age_over_65_yr,Age_below_15_yr_pct,Age_15_64_yr_pct,Age_over_65_yr_pct,Birthplace_Australia_P,Birthplace_Elsewhere_P,BP_Aus_pct,BP_Non_Aus_pct,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_P,Sec_Edu_Yr10_or_above,Sec_Edu_Yr9_or_below,Yr10_above_pct,Yr9_below_pct,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Single,MS_Married_pct,MS_Separated_pct,MS_Divorced_pct,MS_Widowed_pct,MS_Never_Married_pct,MS_Single_pct,P_Afghanistan_Tot,P_Australia_Tot,P_Bangladesh_Tot,P_Bosnia_Herzegov_Tot,P_Cambodia_Tot,P_Canada_Tot,P_Chile_Tot,P_China_Tot,P_Croatia_Tot,P_Egypt_Tot,P_England_Tot,P_Fiji_Tot,P_France_Tot,P_Germany_Tot,P_Greece_Tot,P_Hong_Kong_Tot,P_India_Tot,P_Indonesia_Tot,P_Iran_Tot,P_Iraq_Tot,P_Ireland_Tot,P_Italy_Tot,P_Japan_Tot,P_Korea_South_Tot,P_Lebanon_Tot,P_Malaysia_Tot,P_Malta_Tot,P_Mauritius_Tot,P_Myanmar_Tot,P_Nepal_Tot,P_Netherlands_Tot,P_New_Zealand_Tot,P_Nthern_Ireland_Tot,P_Pakistan_Tot,P_PNG_Tot,P_Philippines_Tot,P_Poland_Tot,P_Scotland_Tot,P_Singapore_Tot,P_South_Africa_Tot,P_SE_Europe_nfd_Tot,P_Sri_Lanka_Tot,P_Taiwan_Tot,P_Thailand_Tot,P_FYROM_Tot,P_Turkey_Tot,P_USA_Tot,P_Vietnam_Tot,P_Wales_Tot,P_Zimbabwe_Tot,P_Elsewhere_Tot,P_COB_NS_Tot,P_Y12e_Tot,P_Y11e_Tot,P_Y10e_Tot,P_Y9e_Tot,P_Y8b_Tot,P_DNGTS_Tot,P_Hghst_yr_schl_ns_Tot,pct_no_pincome,pct_pincome_1_499,pct_pincome_500_999,pct_pincome_1_999,pct_pincome_1000_1499,pct_pincome_1500_1999,pct_pincome_1000_1999,pct_pincome_2000_2999,pct_pincome_3000_more,pct_pincome_ns,pct_no_fincome,pct_fincome_1_499,pct_fincome_500_999,pct_fincome_1_999,pct_fincome_1000_1499,pct_fincome_1500_1999,pct_fincome_1000_1999,pct_fincome_2000_2999,pct_fincome_3000_3999,pct_fincome_4000_more,pct_fincome_ns,pct_no_hincome,pct_hincome_1_499,pct_hincome_500_999,pct_hincome_1_999,pct_hincome_1000_1499,pct_hincome_1500_1999,pct_hincome_1000_1999,pct_hincome_2000_2999,pct_hincome_3000_3999,pct_hincome_4000_more,pct_part_hincome,pct_hincome_ns,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_P,Non_sch_quls_Cert3a4_Level_P,Non_sch_quls_Cert1a2_Level_P,Non_sch_quls_Certnfd_Level_P,Non_sch_quls_CertTot_Level_P,pct_pgrad,pct_grad_cert_dip,pct_bach_deg,pct_adv_dip,pct_cert_iii_iv,pct_cert_i_ii,pct_others
LGA15900,9113,17088,8899,13701,23898,20042,19751,18200,12906,7666,4148,26201,104491,24720,16.859058502560934,67.23483386096312,15.906107636475946,126387,21638,85.38219895287959,14.617801047120418,65230,7617,31571,9571,5164,580,104418,15315,87.20904011425421,12.790959885745783,37,660,1778,1368,2.4,52535,4050,12317,7679,52634,76680,40.657044460782416,3.134311032000929,9.532175057075417,5.942808497465465,40.73366095267577,59.34295553921758,256,126387,160,146,49,322,76,1718,177,84,3222,139,117,601,370,279,1156,133,241,109,300,651,122,397,33,428,47,52,40,101,227,1624,90,250,108,812,268,544,173,435,165,225,170,266,662,41,592,391,152,161,2756,7389,64900,6410,30290,8298,4710,576,9350,7.5452568359299415,30.196506381233213,23.657386983677355,53.85389336491057,14.267802828020153,8.557585889309403,22.825388717329556,5.286865262717964,2.8210545868257912,7.667541232286176,0.816713177500704,4.818351724314499,16.805345758980003,21.623697483294503,15.509869684323716,12.552804731303924,28.06267441562764,21.62881794208761,9.792877441818787,7.816380347679152,1.2186691927596713,0.0124035143290599,14.162345998032777,18.526915959521865,32.68926195755464,15.134288048280347,11.359885300835236,26.494173349115584,16.786422819798943,7.595485387526466,5.658269843122218,7.245386192754614,2.290649017221546,7.4,61.0,56.5,6561,2487,21223,11267,22368,1545,2647,26567,0.8810330149027654,0.33396267460191703,2.8498953932756272,1.5129704281221548,3.00364982126887,0.562915774801462,1.5717865324549412
LGA15950,3846,4694,1850,3440,16352,12322,8222,7184,5927,2680,1146,8540,49370,9753,12.621373571966954,72.96454487681598,14.414081551217063,36674,25680,58.81579369406935,41.18420630593065,46624,1928,3948,852,488,127,52500,1467,97.28167213297016,2.718327867029852,37,1386,3210,2360,2.0,24796,1443,5722,2057,25097,34319,41.945360737545464,2.441004821111393,9.67943838281316,3.479658293157405,42.45453776537258,58.05463926245453,3,36674,54,30,13,363,81,1961,80,117,4461,158,438,409,75,958,1328,223,366,33,462,363,1027,444,62,559,29,64,26,309,201,2024,92,87,91,673,247,440,302,1096,63,241,281,510,40,92,1053,220,127,98,3220,5307,46535,1590,3625,569,391,127,5133,6.478239542632905,11.972057306202533,14.494003822668764,26.4660611288713,15.958796366773228,14.216606620321036,30.175402987094266,13.614451717663774,14.145565873378326,9.120278750359432,0.9220261809903244,1.775754126351736,4.649971542401821,6.425725668753557,6.983494593056346,7.245304496300513,14.228799089356858,20.21058622652248,17.706317586795674,30.68298235628913,0.7398975526465567,0.014801263928155662,5.840678529851988,8.687843006818559,14.528521536670548,10.134708132379844,10.420755030766673,20.555463163146516,18.932313321137535,16.79361383668718,19.464493597206054,6.855147181107601,1.3903209712290039,3.7,71.0,68.4,9095,2079,20458,5771,3039,308,1013,4363,2.2672938806747784,0.5182742141751363,5.099977813176978,1.4386534343457007,0.7575927546311877,0.3293122832733791,1.5436045859415315
LGA15990,15672,34180,14412,12554,29575,38197,37397,28419,22440,13078,6945,49852,160554,42463,19.71455575811982,63.492954850139796,16.792489391740386,166494,73076,69.49701548607922,30.502984513920772,131771,10904,33543,8012,4424,751,176218,13187,93.03767060003696,6.962329399963043,40,916,2528,2178,2.7,106938,4746,16897,10564,63873,96080,52.674147119959805,2.337723748633126,8.32290732841423,5.203479494429065,31.46174230856377,47.325852880040195,78,166494,100,196,55,1186,354,3566,691,340,20084,315,1121,1970,313,943,1826,556,737,79,1369,2266,858,780,245,607,114,70,36,579,1200,6027,340,75,263,1627,499,1813,524,3471,478,185,201,724,87,250,2463,453,610,337,10014,13306,131072,8192,30849,5656,3664,747,13446,8.064722687419959,20.448724263619347,20.906314648803075,41.35503891242242,15.255639838439562,10.391094473450892,25.646734311890455,8.29179391192986,9.027189439464092,7.614520736873215,0.8251044295856765,2.552067189183604,8.078348019896973,10.630415209080576,10.859200873813636,9.867304314454826,20.72650518826846,20.7796425039484,13.97511402382323,21.496996265627537,1.2029697855318897,0.010860665059364054,7.254469362689351,11.2154846927171,18.46995405540645,11.440658690806533,9.854205522449165,21.294864213255696,17.909293545012055,12.621116317154165,17.830823818405133,8.897784651776373,1.8900968930537234,3.5,66.2,63.9,14614,4938,46103,23826,25866,1729,5574,33170,1.1583280888616934,0.3913934653619161,3.654194599753021,1.8884853596016633,2.0501788932870233,0.5788469982863655,1.4636435259969913
LGA16100,297,628,354,318,487,560,757,725,768,298,112,925,3201,1178,17.439668174962293,60.35067873303167,22.209653092006032,4173,481,89.66480446927375,10.335195530726256,1384,272,1414,376,248,13,3070,637,82.81629349878608,17.18370650121392,45,611,1509,1239,2.4,2152,158,402,290,1386,2236,49.04284412032817,3.6007292616226074,9.161349134001822,6.608933454876937,31.586144029170466,50.95715587967183,3,4173,0,4,3,7,0,10,4,0,138,3,0,29,4,3,4,0,3,3,10,11,0,3,7,0,0,0,0,0,11,93,3,0,0,6,3,12,0,13,9,6,0,0,0,0,3,7,0,3,64,646,1364,232,1363,331,237,13,644,7.175398633257403,29.29384965831435,23.59908883826879,52.89293849658314,13.075170842824601,6.879271070615034,19.954441913439634,2.8246013667425967,1.275626423690205,15.876993166287017,1.1037527593818985,6.696100073583517,16.777041942604857,23.473142016188373,18.543046357615893,14.937454010301693,33.480500367917585,18.101545253863133,5.739514348785872,4.415011037527594,2.501839587932303,0.014232999472851872,15.287295730100158,18.34475487612019,33.632050606220346,17.290458618871902,13.020558777016342,30.311017395888246,13.863995782814971,5.007907221929362,3.531892461781761,8.697944122298367,3.531892461781761,5.8,54.4,51.4,69,51,309,286,809,80,111,997,0.2909428234103559,0.21504469556417607,1.30291786135942,1.2059369202226344,3.4111991904199694,0.80536346770113,3.141339180300219
LGA16150,2981,5556,2627,2312,5362,5109,4991,4646,3626,2208,921,8537,25047,6755,21.163142368427575,62.091276432236796,16.74558119933563,33654,3784,89.892622469149,10.107377530851007,13101,2115,9154,2644,1774,146,24370,4564,84.22616990391927,15.773830096080735,37,667,1655,1295,2.5,14729,1141,2929,1990,11019,17079,46.305960764587525,3.587147887323944,9.208375251509054,6.256287726358149,34.64222837022133,53.694039235412475,8,33654,16,3,4,41,6,140,26,13,663,38,17,109,40,33,377,19,24,11,45,101,12,62,5,34,4,4,9,105,84,368,13,37,14,182,34,99,17,145,12,56,29,38,10,14,79,37,23,107,396,2908,12993,1724,8749,2282,1655,146,2802,7.545746085644218,28.981953090611835,24.816072439162422,53.79802552977426,14.075960510595484,8.526693076777967,22.602653587373453,4.895302773061687,2.112808903980381,9.045463120166007,0.8405825432509041,5.346495943700518,17.749975564460954,23.09647150816147,16.87029615873326,13.12677157658098,29.997067735314243,20.858176131365457,8.181018473267521,6.441208093050533,1.6518424396442186,0.011739956568946797,14.596905537459284,19.35396308360478,33.95086862106406,16.055917480998914,11.590662323561347,27.64657980456026,16.13056460369164,6.677524429967427,4.811346362649294,6.833604777415852,2.775515743756786,6.3,59.8,56.0,993,581,3964,2668,6042,471,782,7300,0.5488037404871255,0.32110269206749237,2.1907935823675384,1.4745300902514107,3.3392469285228725,0.6924985768684474,1.914457358557304
LGA16200,938,2012,998,819,1539,1563,1899,1947,1511,951,438,2950,8765,2900,20.184741703729046,59.97263085870681,19.842627437564147,12328,779,94.05661097123674,5.943389028763256,3651,848,3748,1087,780,34,8247,1901,81.26724477729603,18.732755222703982,41,554,1412,1088,2.4,5519,419,1008,909,3805,6141,47.3327615780446,3.5934819897084047,8.644939965694682,7.795883361921098,32.63293310463122,52.667238421955396,0,12328,3,0,0,7,0,41,7,4,172,18,4,21,0,3,35,21,0,19,16,6,0,11,7,6,3,0,3,4,31,86,4,9,4,85,6,21,3,39,0,3,0,8,0,0,11,10,5,3,44,1498,3588,708,3602,980,738,34,1473,7.444253859348199,33.267581475128644,23.92795883361921,57.19554030874786,11.758147512864493,6.457975986277873,18.216123499142366,3.4219554030874786,1.260720411663808,12.46140651801029,1.037117903930131,7.5873362445414845,20.74235807860262,28.329694323144103,16.62117903930131,12.854803493449781,29.475982532751093,17.87663755458515,6.086244541484716,3.7117903930131004,2.3471615720524017,0.014561270801815431,18.34341906202723,21.463691376701966,39.8071104387292,14.844931921331316,10.703479576399396,25.54841149773071,13.748108925869895,4.7844175491679275,2.6475037821482603,8.150529500756429,3.8577912254160363,7.5,54.1,50.1,132,113,848,720,2302,206,274,2776,0.2139349443282929,0.18314127809922043,1.3743699453817604,1.1669178781543248,3.730895771543411,0.7779452521028832,2.792499311194308
LGA16260,16506,25097,11507,14861,45775,35846,26638,22372,15054,8595,3898,41603,156999,27547,18.396278559710634,69.4228141623443,12.18090727794507,101064,112203,47.388484857010226,52.611515142989774,125946,7301,22755,6707,5092,2234,156002,14033,91.74699326609228,8.253006733907725,34,722,1933,1759,2.8,102178,4356,12182,7763,58078,82379,55.3639255081086,2.3602464279328337,6.600670795472402,4.206288572094259,31.4688686963919,44.63607449189139,912,101064,1066,180,172,321,401,23242,340,562,3573,1325,168,553,511,4983,24037,1421,2882,572,470,968,463,8882,2688,2299,319,231,392,1202,294,3166,134,1559,132,3636,526,484,723,916,205,3358,1021,725,84,516,730,1504,106,240,7000,12885,125072,5290,20793,5143,4698,2226,14405,13.709362808842652,22.983311660164716,20.3185955786736,43.30190723883832,15.398244473342002,10.04605548331166,25.444299956653662,6.597312527091461,2.684221933246641,8.262895535327266,2.398992020159597,4.755984880302394,12.582948341033179,17.338933221335573,14.541789164216716,13.103737925241495,27.64552708945821,23.04409911801764,11.388492230155396,9.456530869382613,0.8954220915581689,0.020084399314255572,9.041276539628116,13.583014638006066,22.62429117763418,14.39008308057497,12.798364763286298,27.18844784386127,20.734537781880523,10.414084135566398,8.46498747197679,7.022286693920612,1.5429249637346696,7.0,62.1,57.8,21226,3647,43754,17086,16450,1301,3398,21154,1.95635663830352,0.3361364675347657,4.032715931043636,1.5747813776525932,1.5161625694946248,0.4330971376325375,1.6763504446181299
LGA16350,14478,26806,13037,14119,30298,27454,24736,22221,14463,6132,2316,41284,131865,22911,21.056819341018056,67.25747220238702,11.68570845659492,141876,42400,76.99103518635091,23.00896481364909,66656,10687,45345,11663,7063,927,122688,19653,86.19301536451198,13.806984635488018,34,728,1858,1658,2.9,73222,5764,13196,6741,55852,81553,47.3086738814408,3.724115651752544,8.52592472944597,4.355354546922953,36.085931190437734,52.6913261185592,325,141876,318,190,89,175,271,1232,580,684,6123,1176,107,830,438,173,3763,309,376,470,614,902,65,320,717,353,1263,237,82,333,535,3867,321,663,87,3797,360,1037,158,730,243,823,106,377,115,223,329,409,169,234,5283,11788,65992,8744,43396,9880,6667,926,12258,9.282114241406049,25.161540449728612,24.857844404238822,50.01938485396743,17.396614112173687,9.100542775911087,26.497156888084778,4.220082708710261,1.4060480744378392,8.575213233393642,1.0353239469084343,4.339140623499357,14.346631835731161,18.685772459230517,15.422293079272391,14.208332532990147,29.630625612262538,24.78438754537946,10.017095330477709,6.259964272680126,1.469430091623288,0.011511763043000283,9.209410434400226,15.340641392090964,24.550051826491188,15.40817288061061,13.207902754656532,28.61607563526714,21.175047900241857,9.006815968841286,6.096679963564406,7.167760781480667,2.236391619813425,5.7,65.0,61.3,4379,1604,14732,13002,30276,2003,3479,35760,0.5335331493563853,0.19542981766787895,1.794932714391018,1.5841511778789041,3.688798728000439,0.6679216087626636,1.8569487849601891
LGA16380,3820,9278,4438,3090,6634,8102,10149,11262,11782,7001,2981,13098,43675,21764,16.677489590893465,55.61073124769217,27.711779161414363,63862,8960,87.69602592623109,12.303974073768915,23613,4960,20624,6316,3395,151,49197,9862,83.30144431839346,16.69855568160653,48,540,1300,1042,2.3,33055,2543,7507,5298,17043,32391,50.507288451547836,3.8856461815848182,11.47052531858326,8.09522354307368,26.041316505210403,49.492711548452164,0,63862,7,7,4,134,28,154,36,60,3257,53,68,338,24,40,235,39,13,6,187,118,46,42,16,61,74,6,4,20,298,1061,83,9,55,251,49,411,27,267,28,37,13,78,11,12,246,56,81,55,729,5718,23412,4232,19872,5612,3166,151,6260,6.203777275227676,36.14387873601858,26.485239288552044,62.62911802457062,11.214167838151702,5.685777152985759,16.89994499113746,2.718354623800501,1.502047552105617,10.04675753315812,0.7856445539491423,5.662219329645298,25.735670122263027,31.397889451908327,20.347729068848498,12.0589465854679,32.406675654316395,15.987169355213611,5.29961415089954,3.6214030031146853,1.9896796987587746,0.011506174440086864,16.306355945937185,25.913201309435063,42.21955725537225,17.187955790360743,9.836968852299615,27.024924642660356,12.403980164003501,4.375587463131624,2.758240689722231,6.459663565941724,3.607428775159628,6.8,48.6,45.3,1362,1003,6424,5970,13439,1012,1827,16283,0.36208574147822437,0.2666461077112034,1.7078111624494223,1.5871159152900143,3.572738825055695,0.7547440675893384,2.0863795147732045
LGA16400,3849,8665,4111,3531,6687,7841,9249,9673,9484,4798,1676,12514,41092,15958,17.98918981082169,59.07078373871543,22.940026450462884,56262,7680,87.98911513559163,12.010884864408371,19488,4288,18960,5827,2585,174,42736,8586,83.2703324110518,16.72966758894821,45,571,1431,1180,2.5,28967,2084,6055,3753,16181,28073,50.78366058906031,3.653576437587658,10.615357643758767,6.579593267882188,28.367812061711078,49.21633941093969,0,56262,4,12,10,118,38,91,78,33,2666,46,45,338,59,42,93,29,4,11,107,123,30,47,11,127,80,50,3,20,232,877,56,16,44,241,48,364,28,264,35,16,11,95,18,16,187,37,125,38,589,5610,19310,3738,18346,5206,2433,174,5593,7.351446099912358,33.367221735319895,24.920245398773005,58.2874671340929,12.55740578439965,6.692375109553024,19.24978089395267,3.5547765118317267,1.6108676599474145,9.945661700262928,0.8732006773920407,5.890135478408129,21.258467400508042,27.148602878916172,18.697078746824726,12.82281964436918,31.519898391193905,18.43247248094835,6.287044877222693,4.339542760372566,1.672311600338696,0.012382562207633948,14.300876606784858,22.520539329376156,36.82141593616101,16.895318212193875,10.963481268917803,27.858799481111678,14.619285349266873,5.27929556979441,3.6164943590549945,7.68898148512127,2.877471598726365,7.2,52.2,48.4,1045,629,4624,5074,12970,871,1527,15372,0.3165055365753192,0.1905090741683022,1.4004991398318432,1.5367933900317414,3.9283031668726225,0.7262969155096799,2.074095611930896
LGA16490,3648,7319,3523,3237,7666,7892,8956,6973,4267,1867,680,10967,38247,6814,19.574141500678234,68.26408224459199,12.161776254729778,41998,9680,81.26862494678586,18.731375053214133,24724,2801,9241,2430,1707,181,36766,4318,89.48982572290916,10.510174277090838,38,933,2303,1882,2.6,22650,1375,4021,1808,15205,22409,50.2674271510686,3.051554628376129,8.923855389600302,4.012516922257485,33.744645908697485,49.7325728489314,12,41998,166,33,19,115,40,210,170,48,1692,123,62,286,135,43,848,85,36,21,104,396,28,50,26,118,80,12,28,134,116,784,38,98,73,454,89,209,50,205,94,100,14,89,525,19,295,86,54,50,1107,4355,24585,2258,8657,1868,1551,181,3901,7.004814839468371,20.01819432425836,21.149792540327056,41.167986864585416,17.58858638975793,12.054849231178858,29.643435620936785,8.915218886596108,3.965031396303446,9.303512392109877,0.6443298969072165,3.35729788388497,9.929462832338578,13.286760716223549,11.44872490504612,11.374118285404233,22.822843190450353,23.08057514921324,14.962018448182311,14.283776451437873,1.166576234400434,0.008482610648171249,8.851853699915173,13.33765780150691,22.189511501422086,13.342647572476423,11.58125842023851,24.923905992714936,19.235567087470685,12.10019460106781,11.226984681403124,7.659298438201686,1.8162766329025497,4.0,68.0,65.2,2725,1261,6372,4482,7556,537,881,8973,1.034693559839461,0.4788068179660772,2.419474261760384,1.701833590899253,2.869043867209897,0.5384203551751765,1.7530936388179053
LGA16550,7645,13313,8150,14983,26573,20992,17002,13097,9758,5967,3181,20958,100797,18906,14.899652355663617,71.65952182907841,13.440825815257963,72379,57601,55.68472072626558,44.31527927373442,82913,4569,12448,3509,3261,759,99930,7529,92.99360686401326,7.006393135986748,34,834,2421,1916,2.5,46039,2693,8165,4971,57826,73655,38.463916319949206,2.249903921666917,6.821561648871288,4.153090380470199,48.31152772904239,61.5360836800508,22,72379,341,83,75,506,449,9929,185,550,6245,315,1043,810,1459,1728,1392,2419,445,259,2806,1079,443,584,366,1885,264,120,107,146,295,2692,264,211,135,1178,554,810,731,1762,128,293,433,650,31,168,1073,737,193,147,9070,10679,82515,3558,11485,2717,3027,755,12153,12.369566488717345,20.1876404588252,17.568527197841217,37.75616765666641,14.44981912662807,10.520731513738857,24.970550640366927,7.7579220866020036,6.553213530832018,10.592579596815291,1.7810452490079671,3.795871912393491,9.578885846996217,13.374757759389707,10.375588298624995,9.452766926082008,19.828355224707003,20.323602694638407,13.694669168537944,19.948322003137594,1.2981020640438032,0.034482074085837935,10.287052844721483,11.75010918330885,22.037162028030334,11.055306308810101,9.852304760392267,20.907611069202368,17.175527057609084,11.519831659189265,14.515424623813873,8.331679040775002,2.0645571127962836,5.6,60.4,57.0,12650,2610,29601,9906,10414,714,2026,13151,1.7803385880296507,0.3673267758701493,4.1659922959893825,1.3941528895669344,1.465647909544726,0.3856227455495054,2.0163565968933446
LGA16610,1371,2997,1505,1116,1984,2470,2939,3304,2808,1676,634,4368,13318,5118,19.15453429222943,58.40203473074899,22.443430977021574,19421,1292,93.76237145753873,6.237628542461256,4915,1350,6427,2067,1548,60,12692,3675,77.54628215311297,22.453717846887027,44,491,1191,953,2.4,8242,740,2055,1400,6002,10197,44.69873637398991,4.013232821736536,11.144856011714301,7.592602635717773,32.550572156841476,55.30126362601009,0,19421,0,0,0,28,0,21,3,3,370,7,3,44,5,8,16,4,0,0,30,21,3,4,3,13,12,0,3,0,48,218,8,10,16,111,5,53,7,24,0,3,0,16,0,0,42,7,7,8,96,2099,4830,1159,6226,1884,1499,60,2002,6.6287262872628725,38.90514905149052,27.880758807588077,66.78590785907859,9.97289972899729,3.7018970189701896,13.674796747967479,1.3495934959349594,0.7425474254742548,10.818428184281842,0.8638211382113821,7.334010840108401,27.354336043360433,34.68834688346883,21.93428184281843,13.058943089430894,34.99322493224932,13.88888888888889,3.3705962059620598,1.4905149051490514,2.2018970189701896,0.012524874165983847,18.857544188224278,26.89921573217839,45.75675992040267,18.12009832611495,10.078426782160834,28.19852510827578,10.616879316399391,2.7859065901907996,1.123727027976121,6.484841390612197,3.7808732295446563,7.7,48.6,44.8,166,144,1072,1092,3720,319,413,4452,0.17924243078650715,0.15548740983889778,1.157517384356239,1.1791128579449748,4.016758087504859,0.7903943333477303,2.605493888480974
LGA16650,6656,10769,5468,8086,21905,15753,13115,10903,8389,5545,2817,17425,75230,16751,15.926914428824745,68.76222510648411,15.310860464691151,50635,51214,49.71575567752261,50.28424432247739,57176,4089,12934,3379,5029,1487,74199,9895,88.23340547482579,11.76659452517421,35,666,1746,1575,2.7,45407,2742,7040,4912,31883,46577,49.36401982953557,2.980953209253783,7.653504957383893,5.3400591407201246,34.66146286310663,50.635980170464435,25,50635,2071,224,59,127,437,8462,338,1382,1474,600,135,251,3117,1073,1826,1073,228,134,343,1170,341,342,2716,604,314,100,63,3830,93,1706,64,245,63,2012,292,234,234,285,231,121,275,789,2794,348,269,1062,39,68,7145,7556,56665,3201,12079,2771,4904,1490,7809,11.961862932683944,25.737084710384416,23.69542529135502,49.43251000173943,14.913463210993216,8.063358845016525,22.97682205600974,4.774743433640634,2.153635414854757,8.70042616107149,1.9628572435423053,5.546745603834091,15.51961095253198,21.06635655636607,15.618282411812384,12.87662543609261,28.494907847904994,21.172075977023646,9.669803009479509,7.580082461148113,1.2545371251365542,0.022974575154788564,10.667896192859965,15.871426689500725,26.53932288236069,14.504017915953103,12.15913581873271,26.663153734685814,18.983006191542618,9.247793439599526,6.713213015412989,7.714398629956527,1.8416545909629825,6.2,61.2,57.4,6632,1250,17584,8882,9458,740,1889,12085,1.3348872128996156,0.251599670706351,3.5393028877603805,1.7877666201710476,1.903703748432534,0.5291644274295974,1.9393302618045534
LGA16700,7118,11848,6142,9595,21178,17161,14453,12214,8314,5306,2972,18966,80743,16592,16.30768437072768,69.425886277848,14.26642935142432,56433,54679,50.78929368565051,49.21070631434949,69482,3579,11221,3268,3193,1024,84282,7485,91.84347314394063,8.156526856059369,36,738,2106,1786,2.7,49638,1987,6117,4676,34928,47708,50.99130935015306,2.041172724097549,6.283771290037597,4.803484478047378,35.88026215766441,49.00869064984693,240,56433,403,76,75,219,177,14547,278,394,2322,369,169,377,391,2823,4128,1232,1515,191,346,1647,577,4545,796,1481,134,115,183,460,143,1447,49,402,105,2058,269,324,544,591,137,1002,656,528,111,173,481,904,89,113,4327,5189,69082,2567,10251,2488,2987,1020,5521,13.971049035823993,23.1258411498197,19.720147528688987,42.84598867850869,15.224426477084767,10.087633685032413,25.31206016211718,7.268561800754081,4.383738968737479,6.21860135405858,2.404665181496527,4.422749312016774,11.46311099462718,15.885860306643952,12.701480801991876,11.695714847333246,24.39719564932512,21.625606080461278,12.527846940112699,13.880880618529682,0.9599004062377146,0.028221215571328215,9.512850948378189,13.226423778493738,22.739274726871926,13.345122453428939,11.724522177272837,25.069644630701777,18.771347593323807,10.811269106853032,11.322400135655629,6.974152757927376,1.4897894915336354,6.3,62.8,58.8,11589,1994,24754,9245,8473,681,1921,11083,2.0197953538955438,0.34752540647749713,4.31426475022265,1.6112700014465702,1.476721549189485,0.45349102690794757,1.3108016961470692
